"lemma_id";"cwn_pinyin";"cwn_zhuyin";"lemma_sno";"lemma_type";"meet_date"
"091297";"pu2 (bei4)";"ㄆㄨˊ";"1";"葡";NULL
"091298";"pa1";"ㄆㄚ";"1";"葩";NULL
"091299";"lu3";"ㄌㄨˇ";"1";"虜";"2009/7/3 00:00:00"
"091300";"yong3";"ㄩㄥˇ";"1";"蛹";"2009/7/17 00:00:00"
"091301";"zhe2 (zhe1)";"ㄓㄜˊ";"1";"蜇";NULL
"091302";"shu3";"ㄕㄨˇ";"1";"蜀";"2009/7/3 00:00:00"
"091303";"e2 (yi3)";"ㄜˊ　（ㄧˇ）";"1";"蛾";NULL
"091304";"shui4 (tui4) (yue4)";"ㄊㄨㄟˋ";"1";"蛻";NULL
"091305";"feng1";"ㄈㄥ";"1";"蜂";"2009/7/17 00:00:00"
"091306";"xian4 (xian3)";"ㄒㄧㄢˇ";"1";"蜆";NULL
"091307";"yi4";"ㄧˋ";"1";"裔";"2009/7/3 00:00:00"
"091308";"qun2";"ㄑㄩㄣˊ";"1";"裙";NULL
"091309";"qiu2";"ㄑㄧㄡˊ";"1";"裘";"2009/10/8 00:00:00"
"091310";"yu4";"ㄩˋ";"1";"裕";NULL
"091311";"cha4 (du4)";"ㄔㄚˋ";"1";"詫";NULL
"091312";"zhu1";"ㄓㄨ";"1";"誅";NULL
"091313";"gui3";"ㄍㄨㄟˇ";"1";"詭";NULL
"091314";"xun2";"ㄒㄩㄣˊ";"1";"詢";"2009/5/8 00:00:00"
"091315";"quan2";"ㄑㄩㄢˊ";"1";"詮";NULL
"091316";"gou4 (hou4)";"ㄍㄡˋ";"1";"詬";NULL
"091317";"hui4";"ㄏㄨㄟˋ";"1";"賄";NULL
"091318";"zi1";"ㄗ";"1";"貲";NULL
"091319";"lin4";"ㄌㄧㄣˋ";"1";"賃";"2009/9/4 00:00:00"
"091320";"lu4";"ㄌㄨˋ";"1";"賂";NULL
"091321";"ji1";"ㄐㄧˋ";"1";"跡";NULL
"091322";"duo4";"ㄉㄨㄛˋ";"1";"跺";NULL
"091323";"jiao1 (qiao1)";"ㄐㄧㄠ";"1";"跤";NULL
"091324";"shi4";"ㄕˋ";"1";"軾";NULL
"091325";"pi4 (pi1) (bi4) (mi3)";"ㄅㄧˋ　（ㄆㄧˋ）";"1";"辟";NULL
"091374";"bao4 (bao1)";"ㄅㄠ";"1";"煲";NULL
"091375";"wei3";"ㄨㄟˇ";"1";"瑋";NULL
"091376";"yuan4 (huan2)";"ㄩㄢˋ";"1";"瑗";NULL
"091377";"bi4";"ㄅㄧˋ";"1";"痹";NULL
"091378";"yu3";"ㄩˇ";"1";"瘐";NULL
"091379";"yai2 (ya2)";"ㄧㄚˊ";"1";"睚";NULL
"091380";"guan4";"ㄍㄨㄢˋ";"1";"祼";NULL
"091381";"bai4";"ㄅㄞˋ";"1";"稗";NULL
"091382";"lang2";"ㄌㄤˊ　（ㄌㄤˋ）";"1";"筤";NULL
"091383";"ce4 (jia1)";"ㄘㄜˋ";"1";"筴";NULL
"091384";"li3";"ㄌㄧ";"1";"粴";NULL
"091385";"xiao1 (shao1)";"ㄒㄧㄠ";"1";"綃";NULL
"091386";"yu2 (shu4)";"ㄩˊ　（ㄕㄨˋ）";"1";"腧";"2009/9/25 00:00:00"
"091387";"shao1 (shao4)";"ㄕㄠ";"1";"艄";NULL
"091388";"feng1 (feng4)";"ㄈㄥ";"1";"葑";NULL
"091389";"xi3";"ㄒㄧˇ";"1";"葸";NULL
"091390";"yao4 (yue4)";"ㄧㄠˋ";"1";"葯";NULL
"091391";"gong1";"ㄍㄨㄥ";"1";"觥";NULL
"091392";"kuang1 (kuang2) (kuang4)";"ㄎㄨㄤ";"1";"誆";NULL
"091393";"ken3";"ㄎㄣˇ";"1";"豤";NULL
"091394";"zhuai3";"ㄓㄨㄞˇ";"1";"跩";"2010/3/4 00:00:00"
"091395";"chuan2";"ㄔㄨㄢˊ";"1";"遄";NULL
"091396";"sou1";"ㄙㄡ";"1";"鄋";NULL
"091397";"tong2 (dong4) (chong2)";"ㄊㄨㄥˊ";"1";"酮";NULL
"091398";"zhi3";"ㄓˇ";"1";"酯";NULL
"091399";"ni3 (ni2)";"ㄋㄧˊ";"1";"鈮";NULL
"091400";"zhan1";"ㄗㄨㄢ";"1";"鉆";NULL
"091401";"dan4 (tan3)";"ㄊㄢˇ";"1";"鉭";NULL
"091402";"mu4";"ㄇㄨˋ";"1";"鉬";"2009/8/21 00:00:00"
"091403";"hang2 (gang1) (hang4)";"ㄏㄤˊ";"1";"頏";NULL
"091404";NULL;NULL;"1";"碁";NULL
"091405";"liao2";"ㄌㄧㄠˊ";"1";"僚";NULL
"091406";"pu2";"ㄆㄨˊ";"1";"僕";NULL
"091407";"qiao2";"ㄑㄧㄠˊ";"1";"僑";NULL
"091408";"gu4";"ㄍㄨˋ";"1";"僱";"2009/7/17 00:00:00"
"091409";"deng4";"ㄉㄥˋ";"1";"凳";"2010/3/4 00:00:00"
"091410";"hua4 (hua2)";"ㄏㄨㄚˊ　（ㄏㄨㄚˋ）";"1";"劃";NULL
"091411";"gui4";"ㄍㄨㄟˋ";"1";"匱";"2009/9/4 00:00:00"
"091412";"yan4 (ya1) (yan1)";"ㄧㄢˋ";"1";"厭";NULL
"091413";"ma5 (ma5)";NULL;"1";"嘛";NULL
"091414";"sou4";"ㄙㄡˋ";"1";"嗽";"2010/2/25 00:00:00"
"091415";"ou1 (ou3) (ou4)";"ㄡˇ";"1";"嘔";NULL
"091416";"lou5 (lou2)";"ㄌㄡˊ　（ㄌㄡ）";"1";"嘍";NULL
"091417";"ga1 (ga3)";"ㄍㄚ　（ㄍㄚˊ）　（ㄍㄚˇ）";"1";"嘎";NULL
"091418";"ao2";"ㄠˊ";"1";"嗷";NULL
"091419";"ze2";"ㄗㄜˊ";"1";"嘖";NULL
"091420";"du1";"ㄉㄨ";"1";"嘟";"2009/9/4 00:00:00"
"091421";"cao2";"ㄘㄠˊ";"1";"嘈";NULL
"091422";"bi4";"ㄅㄧˋ";"1";"嗶";NULL
"091423";"dian4";"ㄉㄧㄢˋ";"1";"墊";"2009/8/28 00:00:00"
"091424";"shou4";"ㄕㄡˋ";"1";"壽";NULL
"091425";"huo3";"ㄏㄨㄛˇ";"1";"夥";NULL
"091426";"lian2";"ㄌㄧㄢˊ";"1";"奩";NULL
"091427";"piao4 (piao1) (piao2)";"ㄆㄧㄠˊ　（ㄆㄧㄠ）";"1";"嫖";NULL
"091428";"yan1";"ㄧㄢ";"1";"嫣";NULL
"091476";"rong2";"ㄖㄨㄥˊ";"1";"熔";"2009/6/12 00:00:00"
"091477";"xi1 (yi2)";"ㄒㄧ";"1";"熙";NULL
"091478";"shan1 (shan4)";"ㄕㄢ";"1";"煽";NULL
"091479";"xi2 (xi1)";"ㄒㄧ";"1";"熄";"2009/7/10 00:00:00"
"091480";"er3";"ㄦˇ";"1";"爾";NULL
"091481";"yu4";"ㄩˋ";"1";"獄";"2009/7/3 00:00:00"
"091482";"zhang1";"ㄓㄤ";"1";"獐";NULL
"091483";"yao2";"ㄧㄠˊ";"1";"瑤";NULL
"091484";"ma3";"ㄇㄚˇ";"1";"瑪";NULL
"091485";"n籸4 (yao4)";"ㄋㄩㄝˋ";"1";"瘧";NULL
"091486";"yang2 (dang4)";"ㄧㄤˊ";"1";"瘍";NULL
"091488";"yu4";"ㄩˋ";"1";"瘉";NULL
"091489";"miao2";"ㄇㄧㄠˊ";"1";"瞄";NULL
"091490";"kui2 (ji4)";"ㄎㄨㄟˊ";"1";"睽";NULL
"091491";"ci2";"ㄘˊ";"1";"磁";NULL
"091492";"die2 (she2)";"ㄉㄧㄝˊ";"1";"碟";NULL
"091493";"shuo4";"ㄕㄨㄛˋ";"1";"碩";"2010/2/25 00:00:00"
"091494";"zhen1 (zheng1)";"ㄓㄣ";"1";"禎";NULL
"091495";"jie2";"ㄐㄧㄝˊ";"1";"竭";NULL
"091496";"ji1";"ㄐㄧ";"1";"箕";NULL
"091497";"jian1";"ㄐㄧㄢ";"1";"箋";NULL
"091498";"yan2";"ㄧㄢˊ";"1";"筵";NULL
"091499";"bo2";"ㄅㄛˊ";"1";"箔";NULL
"091500";"zheng1";"ㄓㄥ";"1";"箏";NULL
"091501";"zhu4 (zhuo2)";"ㄓㄨˋ";"1";"箸";NULL
"091502";"ge4 (ge3)";"ㄍㄜˋ";"1";"箇";NULL
"091503";"zong4";"ㄗㄨㄥˋ";"1";"粽";"2009/7/10 00:00:00"
"091504";"zhan4";"ㄓㄢˋ";"1";"綻";NULL
"091505";"wan3";"ㄨㄢˇ";"1";"綰";NULL
"091506";"zong4 ";"ㄗㄨㄥˋ";"1";"綜";"2009/7/3 00:00:00"
"091507";"zhui4 ";"ㄓㄨㄟˋ";"1";"綴";"2009/7/31 00:00:00"
"091508";"gang1";"ㄍㄤ";"1";"綱";NULL
"092721";"ning4";"ㄋㄧㄥˋ";"5";"寧";"2009/7/31 00:00:00"
"092722";"mai4 ke4";"ㄇㄞˋ ㄎㄜˋ";"2";"麥克";"2009/7/31 00:00:00"
"092723";"jie2";"ㄐㄧㄝˊ";"2";"捷";"2009/7/31 00:00:00"
"092724";"jie2";"ㄐㄧㄝˊ";"3";"捷";"2009/7/31 00:00:00"
"092725";"jie2";"ㄐㄧㄝˊ";"4";"捷";"2009/7/31 00:00:00"
"092726";"ren2";"ㄖㄣˊ";"2";"壬";"2009/7/31 00:00:00"
"092727";"jin4";"ㄐㄧㄣˋ";"2";"晉";"2009/7/31 00:00:00"
"092728";"jin4 ";"ㄐㄧㄣˋ";"3";"晉";"2009/7/31 00:00:00"
"092729";"jin4";"ㄐㄧㄣˋ";"4";"晉";"2009/7/31 00:00:00"
"092730";"jin4";"ㄐㄧㄣˋ";"5";"晉";"2009/7/31 00:00:00"
"092731";"jin4";"ㄐㄧㄣˋ";"6";"晉";"2009/7/31 00:00:00"
"092732";"mai4 ke4";"ㄇㄞˋ ㄎㄜˋ ";"3";"麥克";"2009/7/31 00:00:00"
"092733";"hang2";"ㄏㄤˊ";"2";"杭";"2009/8/7 00:00:00"
"092734";"feng4";"ㄈㄥˋ";"2";"鳳";"2009/8/7 00:00:00"
"092735";"xi1";"ㄒㄧ";"2";"犀";"2009/8/7 00:00:00"
"092736";"jian4";"ㄐㄧㄢˋ";"2";"鑑";"2009/8/7 00:00:00"
"092737";"qi4";" ㄑㄧˋ";"2";"乞";"2009/8/7 00:00:00"
"092738";"qi3";" ㄑㄧˇ";"3";"乞";"2009/8/7 00:00:00"
"092739";"chou3";"ㄔㄡˇ";"2";"丑";"2009/8/7 00:00:00"
"092740";"chou3";"ㄔㄡˇ";"3";"丑";"2009/8/7 00:00:00"
"092741";"mao3";"ㄇㄠˇ";"2";"卯";"2009/8/7 00:00:00"
"092742";"jian1";"ㄐㄧㄢ";"2";"奸";"2009/8/7 00:00:00"
"092744";"xian4";"ㄒㄧㄢˋ";"2";"憲";"2009/7/24 00:00:00"
"092745";"hu2";"ㄏㄨˊ";"2";"狐";"2009/8/14 00:00:00"
"092746";"jian3";"ㄐㄧㄢˇ";"2";"檢";"2009/8/14 00:00:00"
"092747";"jian3";"ㄐㄧㄢˇ";"3";"檢";"2009/8/14 00:00:00"
"092748";"jian3";"ㄐㄧㄢˇ";"4";"檢";"2009/8/14 00:00:00"
"092749";"tu2";"ㄊㄨˊ";"2";"塗";"2009/8/14 00:00:00"
"092750";"min2";"ㄇㄧㄣˊ";"2";"民";"2008/11/7 00:00:00"
"092752";"chui1";"ㄔㄨㄟ";"2";"炊";"2009/8/21 00:00:00"
"092753";"qiang1";"ㄑㄧㄤ";"2";"羌";"2009/8/21 00:00:00"
"092754";"qiang1";"ㄑㄧㄤ";"3";"羌";"2009/8/21 00:00:00"
"092755";"dan4";"ㄉㄢˋ";"2";"啖";"2009/8/21 00:00:00"
"092756";"xiao4";"ㄒㄧㄠˋ";"2";"肖";"2009/8/21 00:00:00"
"092757";"xiao4";"ㄒㄧㄠˋ";"3";"肖";"2009/8/21 00:00:00"
"092758";"xiao4";"ㄒㄧㄠˋ";"4";"肖";"2009/8/21 00:00:00"
"092759";"zhi2";"ㄓˊ";"2";"侄";"2009/8/21 00:00:00"
"092760";"chuan4";"ㄔㄨㄢˋ";"2";"釧";"2009/8/21 00:00:00"
"092761";"fei3";"ㄈㄟˇ";"2";"斐";"2009/8/21 00:00:00"
"092762";"fei3";"ㄈㄟˇ";"3";"斐";"2009/8/21 00:00:00"
"092763";"yi1";"一";"2";"揖";"2009/8/21 00:00:00"
"092764";"mian2";"ㄇㄧㄢˊ";"2";"棉";"2009/8/21 00:00:00"
"092751";"chen2";"ㄔㄣˊ";"2";"辰";"2009/9/25 00:00:00"
"092765";"ao4";"ㄠˋ";"2";"奧";"2009/8/21 00:00:00"
"092766";"ao4";"ㄠˋ";"3";"奧";"2009/8/21 00:00:00"
"092767";"ao4";"ㄠˋ";"4";"奧";"2009/8/21 00:00:00"
"092768";"ao4";"ㄠˋ";"5";"奧";"2009/8/21 00:00:00"
"092769";"ao4";"ㄠˋ";"6";"奧";"2009/8/21 00:00:00"
"092770";"ao4";"ㄠˋ";"7";"奧";"2009/8/21 00:00:00"
"092771";"kao3";"ㄎㄠˇ";"2";"拷";"2009/8/28 00:00:00"
"092772";"ji1";"ㄐㄧ";"2";"飢";"2009/8/28 00:00:00"
"092773";"lin2";"ㄌㄧㄣˊ";"2";"鱗";"2009/7/17 00:00:00"
"092774";"yu3";"ㄩˇ";"2";"羽";"2009/7/31 00:00:00"
"092775";"yu3";"ㄩˇ";"3";"羽";"2009/7/31 00:00:00"
"092776";"yu3";"ㄩˇ";"4";"羽";"2009/7/31 00:00:00"
"092777";"ba4";"ㄅㄚˋ";"2";"霸";"2009/7/31 00:00:00"
"092778";"pang2";"ㄆㄤˊ";"2";"龐";"2009/7/31 00:00:00"
"092779";"zhu2";"ㄓㄨˊ";"2";"燭";"2009/8/28 00:00:00"
"092780";"qiang1";"ㄑㄧㄤ";"2";"鎗";"2009/8/28 00:00:00"
"092781";"qiang1";"ㄑㄧㄤ";"3";"鎗";"2009/8/28 00:00:00"
"092782";"ju4";"ㄐㄩˋ";"2";"据";"2009/9/4 00:00:00"
"092783";"kui4";"ㄎㄨㄟˋ";"2";"匱";"2009/9/4 00:00:00"
"092784";"ye4";"ㄧㄝˋ";"2";"鄴";"2009/9/4 00:00:00"
"092786";"chui2";"ㄔㄨㄟˊ";"2";"錘";"2009/9/4 00:00:00"
"092788";"xing2";"ㄒㄧㄥˊ";"2";"刑";"2009/9/4 00:00:00"
"092789";"lin4";"ㄌㄧㄣˋ ";"2";"賃";"2009/9/4 00:00:00"
"092790";"jin4";"ㄐㄧㄣˋ";"2";"靳";"2009/9/4 00:00:00"
"092791";"jin4";"ㄐㄧㄣˋ";"3";"靳";"2009/9/4 00:00:00"
"091573";"sa4 ";"ㄊㄚˇ";"1";"颯";"2009/10/8 00:00:00"
"092792";"zhen4";"ㄓㄣˋ";"2";"振";"2009/9/11 00:00:00"
"092793";"zhen4";"ㄓㄣˋ";"3";"振";"2009/9/11 00:00:00"
"092794";"cuo4";"ㄘㄨㄛˋ";"2";"挫";"2009/9/11 00:00:00"
"092795";"cuo4";"ㄘㄨㄛˋ";"3";"挫";"2009/9/11 00:00:00"
"092796";"cuo4";"ㄘㄨㄛˋ";"4";"挫";"2009/9/11 00:00:00"
"092797";"xiu3";"ㄒㄧㄡˇ";"2";"宿";"2009/9/18 00:00:00"
"092798";"xiu4";"ㄒㄧㄡˋ";"3";"宿";"2009/9/18 00:00:00"
"092799";"su4";"ㄙㄨˋ";"4";"宿";"2009/9/18 00:00:00"
"092800";"zao4";"ㄗㄠˋ";"2";"皂";"2009/9/24 00:00:00"
"092801";"zhou3";"ㄓㄡˇ";"2";"肘";"2009/9/24 00:00:00"
"092802";"ruan3";"ㄖㄨㄢˇ";"2";"阮";"2009/9/24 00:00:00"
"092803";"ruan3";"ㄖㄨㄢˇ";"3";"阮";"2009/9/24 00:00:00"
"092804";"ruan3";"ㄖㄨㄢˇ";"4";"阮";"2009/9/24 00:00:00"
"092805";"ruan3";"ㄖㄨㄢˇ";"5";"阮";"2009/9/24 00:00:00"
"092806";"yu2";"ㄩˊ";"2";"俞";"2009/9/24 00:00:00"
"092807";"yu2";"ㄩˊ";"3";"俞";"2009/9/24 00:00:00"
"092808";"lyu4";"ㄌㄩˋ";"2";"律";"2009/9/18 00:00:00"
"092809";"lyu4";"ㄌㄩˋ";"3";"律";"2009/9/18 00:00:00"
"092810";"gan1";"ㄍㄢ";"2";"干";"2009/10/8 00:00:00"
"092811";"gan1";"ㄍㄢ";"3";"干";"2009/10/8 00:00:00"
"092812";"gan1";"ㄍㄢ";"4";"干";"2009/10/8 00:00:00"
"092813";"gan1";"ㄍㄢ";"5";"干";"2009/10/8 00:00:00"
"092816";"hen2";"ㄏㄥˊ";"3";"恆";"2009/10/8 00:00:00"
"092817";"qiu2";"ㄑㄧㄡˊ";"2";"裘";"2009/10/8 00:00:00"
"092818";"gang1";"ㄍㄤ";"2";"岡";"2009/10/22 00:00:00"
"092819";"chang1";"ㄔㄤ";"2";"昌";"2009/9/24 00:00:00"
"092820";"wei4";"ㄨㄟˋ";"2";"畏";"2009/9/24 00:00:00"
"092821";"yuan2";"ㄩㄢˊ ";"2";"爰";"2009/9/24 00:00:00"
"092822";"cuo4";"ㄘㄨㄛˋ";"2";"剉";"2009/9/24 00:00:00"
"092823";"cuo4";"ㄘㄨㄛˋ";"3";"剉";"2009/9/24 00:00:00"
"092824";"lun2";"ㄌㄨㄣˊ";"2";"掄";"2009/9/24 00:00:00"
"092825";"wei4";"ㄨㄟˋ";"2";"蔚";"2009/9/24 00:00:00"
"092826";"yu4";"ㄩˋ";"3";"蔚";"2009/9/24 00:00:00"
"092827";"zhong1 xue2";"ㄓㄨㄥ　ㄒㄩㄝˊ";"2";"中學";"2009/10/8 00:00:00"
"092828";"zhen4 (zun4)";"ㄓㄣˋ(ㄗㄨㄣˋ)";"2";"圳";"2009/9/24 00:00:00"
"092829";"niu3";"ㄋㄧㄡˇ";"2";"紐";"2009/10/16 00:00:00"
"092830";"niu3";"ㄋㄧㄡˇ";"3";"紐";"2009/10/16 00:00:00"
"092831";"niu3";"ㄋㄧㄡˇ";"4";"紐";"2009/10/16 00:00:00"
"092832";"niu3";"ㄋㄧㄡˇ";"5";"紐";"2009/10/16 00:00:00"
"092833";"niu3";"ㄋㄧㄡˇ";"6";"紐";"2009/10/16 00:00:00"
"092834";"e2";"ㄜˊ";"2";"俄";"2009/10/16 00:00:00"
"092835";"shen1";"ㄕㄣ";"2";"申";"2009/10/22 00:00:00"
"092836";"shen1";"ㄕㄣ";"3";"申";"2009/10/22 00:00:00"
"092837";"shen1";"ㄕㄣ";"4";"申";"2009/10/22 00:00:00"
"092838";"shen1";"ㄕㄣ";"5";"申";"2009/10/22 00:00:00"
"092839";"cun3";"ㄘㄨㄣˇ";"2";"忖";"2009/10/22 00:00:00"
"092840";"na4 er5";"ㄋㄚˋ ㄦ．";"2";"那兒";"2009/10/22 00:00:00"
"090717";"bang4";"ㄅㄤˋ";"1";"蚌";NULL
"092841";"bang4";"ㄅㄤˋ";"2";"傍";"2009/10/22 00:00:00"
"092842";"pang2";"ㄆㄤˊ";"3";"傍";"2009/10/22 00:00:00"
"092843";"gu3";"ㄍㄨˇ";"2";"蠱";"2009/10/23 00:00:00"
"092844";"sao1";"ㄙㄠ";"2";"騷";"2009/10/23 00:00:00"
"092422";"gu3";"ㄍㄨˇ";"1";"蠱";"2010/2/25 00:00:00"
"092845";"zan3";"ㄗㄢˇ";"2";"攢";"2009/10/23 00:00:00"
"092846";"ji2";"ㄐㄧˊ";"2";"籍";"2009/10/23 00:00:00"
"092847";"bian4";"ㄅㄧㄢˋ";"2";"卞";"2009/10/29 00:00:00"
"092848";"jiu1 ";"ㄐㄧㄡ";"2";"糾";"2009/10/22 00:00:00"
"092849";"jiu1";"ㄐㄧㄡ";"3";"糾";"2009/10/22 00:00:00"
"092850";"jiu1";"ㄐㄧㄡ";"4";"糾";"2009/10/22 00:00:00"
"092851";"ge1";"ㄍㄜ";"2";"戈";"2009/10/29 00:00:00"
"092852";"yang1";"ㄧㄤ";"2";"央";"2009/10/29 00:00:00"
"092853";"ge1";"ㄍㄜ";"3";"戈";"2009/10/29 00:00:00"
"092854";"yang1";"ㄧㄤ";"3";"央";"2009/10/29 00:00:00"
"091509";"qi3 (yi3)";"ㄑㄧˇ";"1";"綺";NULL
"091510";"chou2 (tao1) (diao4)";"ㄔㄡˊ";"1";"綢";NULL
"091511";"cai3";"ㄘㄞˇ";"1";"綵";NULL
"091512";"lun2 (guan1)";"ㄌㄨㄣˊ　（ㄍㄨㄢ）";"1";"綸";NULL
"091513";"xu4";"ㄒㄩˋ";"1";"緒";NULL
"091514";"fei3";"ㄈㄟˇ";"1";"翡";NULL
"091515";"zhao4";"ㄓㄠˋ";"1";"肇";NULL
"091516";"fu3";"ㄈㄨˇ";"1";"腐";"2009/6/5 00:00:00"
"091517";"bang3 (bang4) (pang1) (pang2) (pang3)";"ㄅㄤˇ";"1";"膀";NULL
"091518";"gao1 (gao4)";"ㄍㄠ　（ㄍㄠˋ）";"1";"膏";NULL
"091519";"zang2 (zang1) (zang4) (cang2)";"ㄗㄤ　（ㄗㄤˋ）　（ㄘㄤˊ）";"1";"臧";NULL
"091520";"tian3 (tan1)";"ㄊㄧㄢˇ";"1";"舔";"2009/6/5 00:00:00"
"091521";"hao1 (gao3)";"ㄏㄠ";"1";"蒿";"2009/5/15 00:00:00"
"091522";"xi2";"ㄒㄧˊ";"1";"蓆";"2009/7/3 00:00:00"
"091523";"xu4";"ㄒㄩˋ";"1";"蓄";"2009/9/4 00:00:00"
"091524";"li4";"ㄌㄧˋ";"1";"蒞";NULL
"091525";"suan4";"ㄙㄨㄢˋ";"1";"蒜";"2009/5/1 00:00:00"
"091526";"bei4";"ㄅㄟˋ";"1";"蓓";NULL
"091527";"sou1";"ㄙㄡ";"1";"蒐";NULL
"091572";"shao2";"ㄕㄠˊ";"1";"韶";NULL
"091574";"tai2";"ㄊㄞˊ";"1";"颱";"2009/6/26 00:00:00"
"091575";"er3";"ㄦˇ";"1";"餌";NULL
"091576";"xiang3";"ㄒㄧㄤˇ";"1";"餉";NULL
"091577";"bo2";"ㄅㄛˊ";"1";"駁";NULL
"091578";"hun2";"ㄏㄨㄣˊ";"1";"魂";"2009/7/31 00:00:00"
"091579";"yuan1";"ㄩㄢ";"1";"鳶";NULL
"091580";"feng4";"ㄈㄥˋ";"1";"鳳";"2009/8/7 00:00:00"
"091581";"ma4";"ㄇㄚˋ";"1";"嘜";NULL
"091582";"qi1";"ㄑㄧ";"1";"嘁";NULL
"091583";"ze2";"ㄗㄜˊ";"1";"幘";NULL
"091584";"qian1";"ㄑㄧㄢ";"1";"慳";NULL
"091585";"jin3 (jin4) (qin2)";"ㄑㄧㄣˊ　（ㄐㄧㄣˋ）　（ㄐㄧㄣˇ）";"1";"慬";NULL
"091586";"chuang1 (qiang1) (qiang4)";"ㄑㄧㄤ　（ㄑㄧㄤˋ）";"1";"戧";NULL
"091587";"tuan2 ";"ㄊㄨㄢˊ";"1";"摶";"2009/10/22 00:00:00"
"091588";"kou1";"ㄎㄡ";"1";"摳";"2009/5/29 00:00:00"
"091589";"l籸4 (liao4) (liao1) (liao2)";"ㄌㄧㄠˋ";"1";"撂";NULL
"091590";"guan4";"ㄍㄨㄢˋ";"1";"摜";NULL
"091591";"tang2";"ㄊㄤˊ";"1";"榶";NULL
"091592";"cha1 (cha2) (zha1)";"ㄔㄚˊ";"1";"槎";NULL
"091593";"gu3";"ㄍㄨˇ";"1";"榖";NULL
"091594";"shuo4";"ㄕㄨㄛˋ";"1";"槊";NULL
"091595";"wa1";"ㄨㄚ";"1";"漥";NULL
"091596";"huan4";"ㄏㄨㄢˋ";"1";"漶";NULL
"091597";"xun1 (xun4)";"ㄒㄩㄣ　（ㄒㄩㄣˋ）";"1";"熏";NULL
"091598";"qiang4";"ㄑㄧㄤˋ";"1";"熗";NULL
"091599";"dai1";"ㄉㄞ";"1";"獃";NULL
"091600";"chou3";"ㄔㄡˇ";"1";"瞅";NULL
"091601";"mou4 (mao4) (wu2)";"ㄇㄠˋ";"1";"瞀";NULL
"091602";"cha2 (zha1) (zha3) (cha1)";"ㄔㄚˊ　（ㄔㄚ）";"1";"碴";NULL
"091603";"jing1 (qing4) (qiang1)";"ㄑㄧㄥˋ　（ㄐㄧㄥ）";"1";"箐";NULL
"091604";"gu1";"ㄍㄨ";"1";"箍";NULL
"091605";"guo3";"ㄍㄨㄛˇ";"1";"粿";NULL
"091606";"liu3";"ㄌㄧㄡˇ";"1";"綹";NULL
"091607";"shi2 (shi4)";"ㄕˋ　（ㄕˊ）";"1";"蒔";NULL
"091608";"pi2 (miao2)";"ㄆㄧˊ";"1";"蜱";NULL
"091609";"biao3";"ㄅㄧㄠˇ";"1";"裱";NULL
"091610";"ju1 (ju4)";"ㄐㄩ";"1";"裾";NULL
"091611";"xi2";"ㄒㄧ";"1";"覡";NULL
"091612";"e4 (ai1) (ei1) (ei2) (ei3) (ei4) (xi1) (yi4)";"ㄟ　（ㄟˊ）　（ㄟˇ）　（ㄟˋ）　（ㄒㄧ）";"1";"誒";NULL
"091613";"lang2 (liang2) (liang4) (lang4)";"ㄌㄧㄤˊ";"1";"踉";NULL
"091614";"yong3";"ㄩㄥˇ";"1";"踊";NULL
"091615";"chi4 (xue2)";"ㄒㄩㄝˊ";"1";"踅";NULL
"091616";"fu1";"ㄈㄨ";"1";"鄜";NULL
"091617";"lei4";"ㄌㄟˋ";"1";"酹";NULL
"091618";"yi3 (yi1)";"ㄧ";"1";"銥";NULL
"091619";"xing2";"ㄒㄧㄥˊ";"1";"鉶";NULL
"091620";"se4";"ㄙㄜˋ";"1";"銫";NULL
"091621";"ru2";"ㄖㄨˊ";"1";"銣";"2009/9/4 00:00:00"
"091622";"pi4";"ㄆㄧˋ";"1";"僻";NULL
"091623";"jiang1";"ㄐㄧㄤ";"1";"僵";NULL
"091624";"jian3";"ㄐㄧㄢˇ";"1";"儉";NULL
"091625";"lin3";"ㄌㄧㄣˇ";"1";"凜";NULL
"091626";"pi1";"ㄆㄧ　";"1";"劈";"2009/5/15 00:00:00"
"091674";"tan4";"ㄊㄢˋ";"1";"歎";NULL
"091675";"shang1";"ㄕㄤ";"1";"殤";NULL
"091676";"yi4";"ㄧˋ";"1";"毅";NULL
"091677";"ou1 (kou1) (qu1)";"ㄡ";"1";"毆";NULL
"091678";"jiang1 (jiang4)";"ㄐㄧㄤ　（ㄐㄧㄤˋ）";"1";"漿";NULL
"091679";"po1 (bo1)";"ㄆㄛ";"1";"潑";"2009/7/17 00:00:00"
"091680";"tan2";"ㄊㄢˊ";"1";"潭";"2010/3/11 00:00:00"
"091681";"qian2";"ㄑㄧㄢˊ";"1";"潛";NULL
"091682";"shan1";"ㄕㄢ";"1";"潸";NULL
"091683";"peng2";"ㄆㄥˊ";"1";"澎";"2009/6/26 00:00:00"
"091684";"kui4 (xie4)";"ㄎㄨㄟˋ　（ㄏㄨㄟˋ）";"1";"潰";NULL
"091685";"run4";"ㄖㄨㄣˋ";"1";"潤";"2009/9/25 00:00:00"
"091686";"jian4";"ㄐㄧㄢˋ";"1";"澗";NULL
"091687";"yun4 (yu4) (wei4)";"ㄩㄣˋ　（ㄩㄣˋ）　（ㄩˋ）";"1";"熨";NULL
"091688";"you3";"ㄧㄡˇ";"1";"牖";NULL
"091689";"li2 (mao2)";"ㄇㄠˊ　（ㄌㄧˊ）";"1";"犛";NULL
